datetime,symbol,open,high,low,close,volume,HighArrow,LowArrow,UTC,GMT
2024-05-20 03:00:00,FX:EURUSD,1.0873,1.08754,1.08724,1.08735,1306.0,,,2024-05-20 08:00:00,2024-05-20 10:00:00
2024-05-20 02:45:00,FX:EURUSD,1.08741,1.08749,1.08694,1.0873,1693.0,,,2024-05-20 07:45:00,2024-05-20 09:45:00
2024-05-20 02:30:00,FX:EURUSD,1.08717,1.08754,1.08714,1.08741,1590.0,,,2024-05-20 07:30:00,2024-05-20 09:30:00
2024-05-20 02:15:00,FX:EURUSD,1.08735,1.0874,1.08694,1.08717,1888.0,,,2024-05-20 07:15:00,2024-05-20 09:15:00
2024-05-20 02:00:00,FX:EURUSD,1.08781,1.08808,1.08727,1.08735,2245.0,,,2024-05-20 07:00:00,2024-05-20 09:00:00
2024-05-20 01:45:00,FX:EURUSD,1.08815,1.08835,1.08776,1.08781,1729.0,,,2024-05-20 06:45:00,2024-05-20 08:45:00
2024-05-20 01:30:00,FX:EURUSD,1.08819,1.08844,1.08807,1.08815,1474.0,,,2024-05-20 06:30:00,2024-05-20 08:30:00
2024-05-20 01:15:00,FX:EURUSD,1.08814,1.08836,1.08788,1.08819,2007.0,,,2024-05-20 06:15:00,2024-05-20 08:15:00
2024-05-20 01:00:00,FX:EURUSD,1.08805,1.08845,1.08797,1.08814,1561.0,1.08865,,2024-05-20 06:00:00,2024-05-20 08:00:00
2024-05-20 00:45:00,FX:EURUSD,1.08818,1.08823,1.08795,1.08805,832.0,,,2024-05-20 05:45:00,2024-05-20 07:45:00
2024-05-20 00:30:00,FX:EURUSD,1.08807,1.08825,1.08802,1.08818,736.0,,,2024-05-20 05:30:00,2024-05-20 07:30:00
2024-05-20 00:15:00,FX:EURUSD,1.08812,1.08819,1.08803,1.08807,426.0,,,2024-05-20 05:15:00,2024-05-20 07:15:00
2024-05-20 00:00:00,FX:EURUSD,1.08807,1.08819,1.088,1.08812,753.0,,,2024-05-20 05:00:00,2024-05-20 07:00:00
2024-05-19 23:45:00,FX:EURUSD,1.08802,1.08812,1.08797,1.08807,466.0,,,2024-05-20 04:45:00,2024-05-20 06:45:00
2024-05-19 23:30:00,FX:EURUSD,1.08801,1.08812,1.08791,1.08802,671.0,,,2024-05-20 04:30:00,2024-05-20 06:30:00
2024-05-19 23:15:00,FX:EURUSD,1.08807,1.08824,1.08795,1.08801,677.0,,,2024-05-20 04:15:00,2024-05-20 06:15:00
2024-05-19 23:00:00,FX:EURUSD,1.08778,1.08815,1.08776,1.08807,779.0,,,2024-05-20 04:00:00,2024-05-20 06:00:00
2024-05-19 22:45:00,FX:EURUSD,1.08776,1.08787,1.08772,1.08778,699.0,,,2024-05-20 03:45:00,2024-05-20 05:45:00
2024-05-19 22:30:00,FX:EURUSD,1.08765,1.08782,1.0876,1.08776,596.0,,,2024-05-20 03:30:00,2024-05-20 05:30:00
2024-05-19 22:15:00,FX:EURUSD,1.08746,1.08766,1.08737,1.08765,574.0,,,2024-05-20 03:15:00,2024-05-20 05:15:00
2024-05-19 22:00:00,FX:EURUSD,1.0874,1.08747,1.08725,1.08746,587.0,,,2024-05-20 03:00:00,2024-05-20 05:00:00
2024-05-19 21:45:00,FX:EURUSD,1.08741,1.08753,1.08729,1.0874,788.0,,,2024-05-20 02:45:00,2024-05-20 04:45:00
2024-05-19 21:30:00,FX:EURUSD,1.08733,1.08746,1.08717,1.08741,870.0,,,2024-05-20 02:30:00,2024-05-20 04:30:00
2024-05-19 21:15:00,FX:EURUSD,1.08721,1.08741,1.08721,1.08733,813.0,,,2024-05-20 02:15:00,2024-05-20 04:15:00
2024-05-19 21:00:00,FX:EURUSD,1.08752,1.08752,1.08714,1.08721,996.0,,,2024-05-20 02:00:00,2024-05-20 04:00:00
2024-05-19 20:45:00,FX:EURUSD,1.08737,1.08765,1.08737,1.08752,997.0,,,2024-05-20 01:45:00,2024-05-20 03:45:00
2024-05-19 20:30:00,FX:EURUSD,1.08741,1.08741,1.08717,1.08737,1258.0,,,2024-05-20 01:30:00,2024-05-20 03:30:00
2024-05-19 20:15:00,FX:EURUSD,1.08757,1.08761,1.08735,1.08741,1265.0,,,2024-05-20 01:15:00,2024-05-20 03:15:00
2024-05-19 20:00:00,FX:EURUSD,1.0875,1.0876,1.08735,1.08757,1683.0,,,2024-05-20 01:00:00,2024-05-20 03:00:00
2024-05-19 19:45:00,FX:EURUSD,1.08747,1.08764,1.08743,1.0875,1146.0,,,2024-05-20 00:45:00,2024-05-20 02:45:00
2024-05-19 19:30:00,FX:EURUSD,1.08758,1.08772,1.08733,1.08747,1271.0,,,2024-05-20 00:30:00,2024-05-20 02:30:00
2024-05-19 19:15:00,FX:EURUSD,1.08699,1.08763,1.08688,1.08758,909.0,,,2024-05-20 00:15:00,2024-05-20 02:15:00
2024-05-19 19:00:00,FX:EURUSD,1.08724,1.08731,1.08697,1.08699,1098.0,,,2024-05-20 00:00:00,2024-05-20 02:00:00
2024-05-19 18:45:00,FX:EURUSD,1.08737,1.08742,1.08721,1.08724,651.0,,,2024-05-19 23:45:00,2024-05-20 01:45:00
2024-05-19 18:30:00,FX:EURUSD,1.08735,1.08741,1.08726,1.08737,481.0,,,2024-05-19 23:30:00,2024-05-20 01:30:00
2024-05-19 18:15:00,FX:EURUSD,1.08725,1.08735,1.08723,1.08735,366.0,,,2024-05-19 23:15:00,2024-05-20 01:15:00
2024-05-19 18:00:00,FX:EURUSD,1.08704,1.08729,1.08704,1.08725,393.0,,,2024-05-19 23:00:00,2024-05-20 01:00:00
2024-05-19 17:45:00,FX:EURUSD,1.08706,1.08711,1.08701,1.08704,218.0,,,2024-05-19 22:45:00,2024-05-20 00:45:00
2024-05-19 17:30:00,FX:EURUSD,1.08722,1.08722,1.08699,1.08706,224.0,,,2024-05-19 22:30:00,2024-05-20 00:30:00
2024-05-19 17:15:00,FX:EURUSD,1.08711,1.08727,1.08706,1.08722,125.0,,,2024-05-19 22:15:00,2024-05-20 00:15:00
2024-05-19 17:00:00,FX:EURUSD,1.08687,1.08731,1.08677,1.08711,413.0,,,2024-05-19 22:00:00,2024-05-20 00:00:00
2024-05-19 16:45:00,FX:EURUSD,1.08684,1.08696,1.08663,1.08687,158.0,,,2024-05-19 21:45:00,2024-05-19 23:45:00
2024-05-19 16:30:00,FX:EURUSD,1.08649,1.08688,1.08625,1.08684,184.0,,,2024-05-19 21:30:00,2024-05-19 23:30:00
2024-05-19 16:15:00,FX:EURUSD,1.08674,1.08674,1.08619,1.08649,211.0,,1.08599,2024-05-19 21:15:00,2024-05-19 23:15:00
2024-05-19 16:00:00,FX:EURUSD,1.08658,1.08678,1.08644,1.08674,48.0,,,2024-05-19 21:00:00,2024-05-19 23:00:00
2024-05-17 15:45:00,FX:EURUSD,1.087,1.08708,1.08651,1.0867,1167.0,,,2024-05-17 20:45:00,2024-05-17 22:45:00
2024-05-17 15:30:00,FX:EURUSD,1.08703,1.08706,1.08689,1.087,757.0,,,2024-05-17 20:30:00,2024-05-17 22:30:00
2024-05-17 15:15:00,FX:EURUSD,1.08721,1.08722,1.08696,1.08703,729.0,,,2024-05-17 20:15:00,2024-05-17 22:15:00
2024-05-17 15:00:00,FX:EURUSD,1.08725,1.08727,1.08707,1.08721,434.0,,,2024-05-17 20:00:00,2024-05-17 22:00:00
2024-05-17 14:45:00,FX:EURUSD,1.08746,1.08748,1.08705,1.08725,814.0,,,2024-05-17 19:45:00,2024-05-17 21:45:00
2024-05-17 14:30:00,FX:EURUSD,1.08761,1.08762,1.08743,1.08746,986.0,,,2024-05-17 19:30:00,2024-05-17 21:30:00
2024-05-17 14:15:00,FX:EURUSD,1.08745,1.08762,1.08742,1.08761,595.0,,,2024-05-17 19:15:00,2024-05-17 21:15:00
2024-05-17 14:00:00,FX:EURUSD,1.08756,1.08756,1.08731,1.08745,663.0,,,2024-05-17 19:00:00,2024-05-17 21:00:00
2024-05-17 13:45:00,FX:EURUSD,1.08749,1.08767,1.08738,1.08756,1069.0,1.08787,,2024-05-17 18:45:00,2024-05-17 20:45:00
2024-05-17 13:30:00,FX:EURUSD,1.0873,1.08755,1.0873,1.08749,744.0,,,2024-05-17 18:30:00,2024-05-17 20:30:00
2024-05-17 13:15:00,FX:EURUSD,1.0873,1.08747,1.08718,1.0873,1214.0,,,2024-05-17 18:15:00,2024-05-17 20:15:00
2024-05-17 13:00:00,FX:EURUSD,1.08736,1.08761,1.08727,1.0873,1152.0,,,2024-05-17 18:00:00,2024-05-17 20:00:00
2024-05-17 12:45:00,FX:EURUSD,1.08723,1.08738,1.08717,1.08736,1028.0,,,2024-05-17 17:45:00,2024-05-17 19:45:00
2024-05-17 12:30:00,FX:EURUSD,1.08728,1.08732,1.0871,1.08723,881.0,,,2024-05-17 17:30:00,2024-05-17 19:30:00
2024-05-17 12:15:00,FX:EURUSD,1.08726,1.08742,1.08725,1.08728,1212.0,,,2024-05-17 17:15:00,2024-05-17 19:15:00
2024-05-17 12:00:00,FX:EURUSD,1.08685,1.08727,1.08681,1.08726,1001.0,,,2024-05-17 17:00:00,2024-05-17 19:00:00
2024-05-17 11:45:00,FX:EURUSD,1.08686,1.08692,1.08671,1.08685,931.0,,,2024-05-17 16:45:00,2024-05-17 18:45:00
2024-05-17 11:30:00,FX:EURUSD,1.08691,1.08702,1.08676,1.08686,1198.0,,,2024-05-17 16:30:00,2024-05-17 18:30:00
2024-05-17 11:15:00,FX:EURUSD,1.08732,1.08744,1.08685,1.08691,1311.0,,,2024-05-17 16:15:00,2024-05-17 18:15:00
2024-05-17 11:00:00,FX:EURUSD,1.08686,1.08732,1.08681,1.08732,1472.0,,,2024-05-17 16:00:00,2024-05-17 18:00:00
2024-05-17 10:45:00,FX:EURUSD,1.0868,1.08705,1.08664,1.08686,1605.0,,,2024-05-17 15:45:00,2024-05-17 17:45:00
2024-05-17 10:30:00,FX:EURUSD,1.0871,1.0871,1.08651,1.0868,2060.0,,,2024-05-17 15:30:00,2024-05-17 17:30:00
2024-05-17 10:15:00,FX:EURUSD,1.08701,1.0873,1.08678,1.0871,1886.0,,,2024-05-17 15:15:00,2024-05-17 17:15:00
2024-05-17 10:00:00,FX:EURUSD,1.08763,1.08785,1.087,1.08701,2708.0,1.08805,,2024-05-17 15:00:00,2024-05-17 17:00:00
2024-05-17 09:45:00,FX:EURUSD,1.08698,1.08774,1.08698,1.08763,2431.0,,,2024-05-17 14:45:00,2024-05-17 16:45:00
2024-05-17 09:30:00,FX:EURUSD,1.08627,1.08705,1.08623,1.08698,2050.0,,,2024-05-17 14:30:00,2024-05-17 16:30:00
2024-05-17 09:15:00,FX:EURUSD,1.08602,1.08635,1.08592,1.08627,2145.0,,,2024-05-17 14:15:00,2024-05-17 16:15:00
2024-05-17 09:00:00,FX:EURUSD,1.08553,1.08604,1.08549,1.08602,2203.0,,,2024-05-17 14:00:00,2024-05-17 16:00:00
2024-05-17 08:45:00,FX:EURUSD,1.08477,1.08564,1.08468,1.08553,2464.0,,,2024-05-17 13:45:00,2024-05-17 15:45:00
2024-05-17 08:30:00,FX:EURUSD,1.08538,1.08564,1.0846,1.08477,2780.0,,,2024-05-17 13:30:00,2024-05-17 15:30:00
2024-05-17 08:15:00,FX:EURUSD,1.08512,1.0855,1.08503,1.08538,2013.0,,,2024-05-17 13:15:00,2024-05-17 15:15:00
2024-05-17 08:00:00,FX:EURUSD,1.08428,1.08519,1.08428,1.08512,1965.0,,,2024-05-17 13:00:00,2024-05-17 15:00:00
2024-05-17 07:45:00,FX:EURUSD,1.08418,1.08435,1.08406,1.08428,1763.0,,,2024-05-17 12:45:00,2024-05-17 14:45:00
2024-05-17 07:30:00,FX:EURUSD,1.08398,1.08439,1.08389,1.08418,1511.0,,,2024-05-17 12:30:00,2024-05-17 14:30:00
2024-05-17 07:15:00,FX:EURUSD,1.08413,1.08439,1.0839,1.08398,1505.0,,,2024-05-17 12:15:00,2024-05-17 14:15:00
2024-05-17 07:00:00,FX:EURUSD,1.08432,1.08457,1.08395,1.08413,1753.0,,,2024-05-17 12:00:00,2024-05-17 14:00:00
2024-05-17 06:45:00,FX:EURUSD,1.08428,1.08454,1.08427,1.08432,1175.0,,,2024-05-17 11:45:00,2024-05-17 13:45:00
2024-05-17 06:30:00,FX:EURUSD,1.08402,1.08433,1.08399,1.08428,868.0,,,2024-05-17 11:30:00,2024-05-17 13:30:00
2024-05-17 06:15:00,FX:EURUSD,1.08399,1.08417,1.08383,1.08402,1267.0,,,2024-05-17 11:15:00,2024-05-17 13:15:00
2024-05-17 06:00:00,FX:EURUSD,1.08382,1.084,1.08356,1.08399,1282.0,,1.08336,2024-05-17 11:00:00,2024-05-17 13:00:00
2024-05-17 05:45:00,FX:EURUSD,1.08426,1.08432,1.08359,1.08382,1884.0,,,2024-05-17 10:45:00,2024-05-17 12:45:00
2024-05-17 05:30:00,FX:EURUSD,1.08426,1.08445,1.08417,1.08426,966.0,,,2024-05-17 10:30:00,2024-05-17 12:30:00
2024-05-17 05:15:00,FX:EURUSD,1.08422,1.08445,1.0842,1.08426,1080.0,,,2024-05-17 10:15:00,2024-05-17 12:15:00
2024-05-17 05:00:00,FX:EURUSD,1.08447,1.08447,1.08413,1.08422,1112.0,,,2024-05-17 10:00:00,2024-05-17 12:00:00
2024-05-17 04:45:00,FX:EURUSD,1.08435,1.08448,1.08429,1.08447,1369.0,,,2024-05-17 09:45:00,2024-05-17 11:45:00
2024-05-17 04:30:00,FX:EURUSD,1.08416,1.08449,1.08414,1.08435,1135.0,,,2024-05-17 09:30:00,2024-05-17 11:30:00
2024-05-17 04:15:00,FX:EURUSD,1.08438,1.08438,1.0841,1.08416,1315.0,,,2024-05-17 09:15:00,2024-05-17 11:15:00
2024-05-17 04:00:00,FX:EURUSD,1.08442,1.08467,1.08411,1.08438,1398.0,,,2024-05-17 09:00:00,2024-05-17 11:00:00
2024-05-17 03:45:00,FX:EURUSD,1.0843,1.08461,1.08423,1.08442,1511.0,,,2024-05-17 08:45:00,2024-05-17 10:45:00
2024-05-17 03:30:00,FX:EURUSD,1.08493,1.08495,1.08415,1.0843,2247.0,,,2024-05-17 08:30:00,2024-05-17 10:30:00
2024-05-17 03:15:00,FX:EURUSD,1.0848,1.08515,1.08476,1.08493,1821.0,,,2024-05-17 08:15:00,2024-05-17 10:15:00
2024-05-17 03:00:00,FX:EURUSD,1.08588,1.08594,1.08475,1.0848,2448.0,,,2024-05-17 08:00:00,2024-05-17 10:00:00
2024-05-17 02:45:00,FX:EURUSD,1.086,1.08605,1.08574,1.08588,1393.0,,,2024-05-17 07:45:00,2024-05-17 09:45:00
2024-05-17 02:30:00,FX:EURUSD,1.08671,1.08674,1.08599,1.086,1573.0,,,2024-05-17 07:30:00,2024-05-17 09:30:00
2024-05-17 02:15:00,FX:EURUSD,1.0865,1.08682,1.08649,1.08671,1499.0,1.0870199999999999,,2024-05-17 07:15:00,2024-05-17 09:15:00
2024-05-17 02:00:00,FX:EURUSD,1.08625,1.08657,1.08623,1.0865,1941.0,,,2024-05-17 07:00:00,2024-05-17 09:00:00
2024-05-17 01:45:00,FX:EURUSD,1.08597,1.08628,1.08581,1.08625,1512.0,,,2024-05-17 06:45:00,2024-05-17 08:45:00
2024-05-17 01:30:00,FX:EURUSD,1.08633,1.08645,1.08597,1.08597,1269.0,,,2024-05-17 06:30:00,2024-05-17 08:30:00
2024-05-17 01:15:00,FX:EURUSD,1.08651,1.08667,1.08629,1.08633,1234.0,,,2024-05-17 06:15:00,2024-05-17 08:15:00
2024-05-17 01:00:00,FX:EURUSD,1.08611,1.08657,1.08608,1.08651,1353.0,,,2024-05-17 06:00:00,2024-05-17 08:00:00
2024-05-17 00:45:00,FX:EURUSD,1.0861,1.08622,1.08588,1.08611,893.0,,,2024-05-17 05:45:00,2024-05-17 07:45:00
2024-05-17 00:30:00,FX:EURUSD,1.08569,1.08615,1.08566,1.0861,875.0,,,2024-05-17 05:30:00,2024-05-17 07:30:00
2024-05-17 00:15:00,FX:EURUSD,1.0858,1.08587,1.08563,1.08569,672.0,,,2024-05-17 05:15:00,2024-05-17 07:15:00
2024-05-17 00:00:00,FX:EURUSD,1.08561,1.08592,1.08555,1.0858,893.0,,,2024-05-17 05:00:00,2024-05-17 07:00:00
2024-05-16 23:45:00,FX:EURUSD,1.08568,1.08571,1.08553,1.08561,394.0,,,2024-05-17 04:45:00,2024-05-17 06:45:00
2024-05-16 23:30:00,FX:EURUSD,1.08566,1.08574,1.08563,1.08568,472.0,,,2024-05-17 04:30:00,2024-05-17 06:30:00
2024-05-16 23:15:00,FX:EURUSD,1.08585,1.08587,1.08566,1.08566,650.0,,,2024-05-17 04:15:00,2024-05-17 06:15:00
2024-05-16 23:00:00,FX:EURUSD,1.0859,1.08594,1.08581,1.08585,474.0,,,2024-05-17 04:00:00,2024-05-17 06:00:00
2024-05-16 22:45:00,FX:EURUSD,1.08586,1.08594,1.08579,1.0859,582.0,,,2024-05-17 03:45:00,2024-05-17 05:45:00
2024-05-16 22:30:00,FX:EURUSD,1.08611,1.08615,1.08585,1.08586,489.0,,,2024-05-17 03:30:00,2024-05-17 05:30:00
2024-05-16 22:15:00,FX:EURUSD,1.08587,1.08611,1.08586,1.08611,805.0,,,2024-05-17 03:15:00,2024-05-17 05:15:00
2024-05-16 22:00:00,FX:EURUSD,1.08571,1.08594,1.08567,1.08587,683.0,,,2024-05-17 03:00:00,2024-05-17 05:00:00
2024-05-16 21:45:00,FX:EURUSD,1.08557,1.08577,1.08549,1.08571,741.0,,,2024-05-17 02:45:00,2024-05-17 04:45:00
2024-05-16 21:30:00,FX:EURUSD,1.08559,1.08561,1.08543,1.08557,758.0,,1.08523,2024-05-17 02:30:00,2024-05-17 04:30:00
2024-05-16 21:15:00,FX:EURUSD,1.08578,1.08581,1.08557,1.08559,788.0,,,2024-05-17 02:15:00,2024-05-17 04:15:00
2024-05-16 21:00:00,FX:EURUSD,1.08594,1.08604,1.08566,1.08578,988.0,,,2024-05-17 02:00:00,2024-05-17 04:00:00
2024-05-16 20:45:00,FX:EURUSD,1.08626,1.0863,1.08584,1.08594,1214.0,,,2024-05-17 01:45:00,2024-05-17 03:45:00
2024-05-16 20:30:00,FX:EURUSD,1.0859,1.08626,1.08587,1.08626,1200.0,,,2024-05-17 01:30:00,2024-05-17 03:30:00
2024-05-16 20:15:00,FX:EURUSD,1.08606,1.08613,1.08571,1.0859,1245.0,,,2024-05-17 01:15:00,2024-05-17 03:15:00
2024-05-16 20:00:00,FX:EURUSD,1.08627,1.08636,1.086,1.08606,1123.0,,,2024-05-17 01:00:00,2024-05-17 03:00:00
2024-05-16 19:45:00,FX:EURUSD,1.08611,1.08653,1.08604,1.08627,1010.0,,,2024-05-17 00:45:00,2024-05-17 02:45:00
2024-05-16 19:30:00,FX:EURUSD,1.08611,1.0862,1.08597,1.08611,566.0,,,2024-05-17 00:30:00,2024-05-17 02:30:00
2024-05-16 19:15:00,FX:EURUSD,1.08644,1.08644,1.08609,1.08611,868.0,,,2024-05-17 00:15:00,2024-05-17 02:15:00
2024-05-16 19:00:00,FX:EURUSD,1.08677,1.08687,1.08643,1.08644,962.0,,,2024-05-17 00:00:00,2024-05-17 02:00:00
2024-05-16 18:45:00,FX:EURUSD,1.08666,1.08678,1.08664,1.08677,321.0,,,2024-05-16 23:45:00,2024-05-17 01:45:00
2024-05-16 18:30:00,FX:EURUSD,1.08661,1.08671,1.08661,1.08666,155.0,,,2024-05-16 23:30:00,2024-05-17 01:30:00
2024-05-16 18:15:00,FX:EURUSD,1.08669,1.08677,1.08661,1.08661,306.0,,,2024-05-16 23:15:00,2024-05-17 01:15:00
2024-05-16 18:00:00,FX:EURUSD,1.08677,1.08679,1.08659,1.08669,362.0,,,2024-05-16 23:00:00,2024-05-17 01:00:00
2024-05-16 17:45:00,FX:EURUSD,1.08665,1.0869,1.08664,1.08677,166.0,1.0871,,2024-05-16 22:45:00,2024-05-17 00:45:00
2024-05-16 17:30:00,FX:EURUSD,1.08679,1.08679,1.08661,1.08665,196.0,,,2024-05-16 22:30:00,2024-05-17 00:30:00
2024-05-16 17:15:00,FX:EURUSD,1.08679,1.08681,1.08675,1.08679,93.0,,,2024-05-16 22:15:00,2024-05-17 00:15:00
2024-05-16 17:00:00,FX:EURUSD,1.08667,1.08688,1.08663,1.08679,231.0,,,2024-05-16 22:00:00,2024-05-17 00:00:00
2024-05-16 16:45:00,FX:EURUSD,1.08661,1.08671,1.08652,1.08667,184.0,,,2024-05-16 21:45:00,2024-05-16 23:45:00
2024-05-16 16:30:00,FX:EURUSD,1.08662,1.08665,1.08625,1.08661,669.0,,,2024-05-16 21:30:00,2024-05-16 23:30:00
2024-05-16 16:15:00,FX:EURUSD,1.08663,1.08673,1.08626,1.08662,541.0,,,2024-05-16 21:15:00,2024-05-16 23:15:00
2024-05-16 16:00:00,FX:EURUSD,1.08669,1.08672,1.08616,1.08663,291.0,,1.08596,2024-05-16 21:00:00,2024-05-16 23:00:00
2024-05-16 15:45:00,FX:EURUSD,1.08667,1.08674,1.08663,1.08669,389.0,,,2024-05-16 20:45:00,2024-05-16 22:45:00
2024-05-16 15:30:00,FX:EURUSD,1.08663,1.08672,1.08662,1.08667,408.0,,,2024-05-16 20:30:00,2024-05-16 22:30:00
2024-05-16 15:15:00,FX:EURUSD,1.0865,1.08666,1.08645,1.08663,474.0,,,2024-05-16 20:15:00,2024-05-16 22:15:00
2024-05-16 15:00:00,FX:EURUSD,1.08668,1.08672,1.08647,1.0865,493.0,,,2024-05-16 20:00:00,2024-05-16 22:00:00
2024-05-16 14:45:00,FX:EURUSD,1.08682,1.08687,1.08667,1.08668,1082.0,,,2024-05-16 19:45:00,2024-05-16 21:45:00
2024-05-16 14:30:00,FX:EURUSD,1.08681,1.0869,1.08675,1.08682,824.0,,,2024-05-16 19:30:00,2024-05-16 21:30:00
2024-05-16 14:15:00,FX:EURUSD,1.08695,1.08698,1.08681,1.08681,688.0,,,2024-05-16 19:15:00,2024-05-16 21:15:00
2024-05-16 14:00:00,FX:EURUSD,1.08708,1.08709,1.0869,1.08695,962.0,,,2024-05-16 19:00:00,2024-05-16 21:00:00
2024-05-16 13:45:00,FX:EURUSD,1.08682,1.08709,1.08671,1.08708,942.0,,,2024-05-16 18:45:00,2024-05-16 20:45:00
2024-05-16 13:30:00,FX:EURUSD,1.0868,1.08694,1.08667,1.08682,1034.0,,,2024-05-16 18:30:00,2024-05-16 20:30:00
2024-05-16 13:15:00,FX:EURUSD,1.08662,1.08692,1.08657,1.0868,1078.0,,,2024-05-16 18:15:00,2024-05-16 20:15:00
2024-05-16 13:00:00,FX:EURUSD,1.08706,1.08716,1.08662,1.08662,1327.0,,,2024-05-16 18:00:00,2024-05-16 20:00:00
2024-05-16 12:45:00,FX:EURUSD,1.08695,1.08708,1.08684,1.08706,954.0,,,2024-05-16 17:45:00,2024-05-16 19:45:00
2024-05-16 12:30:00,FX:EURUSD,1.08705,1.08713,1.08685,1.08695,1016.0,,,2024-05-16 17:30:00,2024-05-16 19:30:00
2024-05-16 12:15:00,FX:EURUSD,1.08744,1.08755,1.08694,1.08705,1553.0,,,2024-05-16 17:15:00,2024-05-16 19:15:00
2024-05-16 12:00:00,FX:EURUSD,1.08733,1.08752,1.08725,1.08744,871.0,,,2024-05-16 17:00:00,2024-05-16 19:00:00
2024-05-16 11:45:00,FX:EURUSD,1.08737,1.08742,1.08725,1.08733,1060.0,,,2024-05-16 16:45:00,2024-05-16 18:45:00
2024-05-16 11:30:00,FX:EURUSD,1.08728,1.08744,1.08716,1.08737,1155.0,,,2024-05-16 16:30:00,2024-05-16 18:30:00
2024-05-16 11:15:00,FX:EURUSD,1.08746,1.08753,1.08725,1.08728,1057.0,,,2024-05-16 16:15:00,2024-05-16 18:15:00
2024-05-16 11:00:00,FX:EURUSD,1.08751,1.08754,1.08698,1.08746,1962.0,,,2024-05-16 16:00:00,2024-05-16 18:00:00
2024-05-16 10:45:00,FX:EURUSD,1.08722,1.08757,1.0871,1.08751,1181.0,1.08777,,2024-05-16 15:45:00,2024-05-16 17:45:00
2024-05-16 10:30:00,FX:EURUSD,1.08698,1.08729,1.08693,1.08722,1342.0,,,2024-05-16 15:30:00,2024-05-16 17:30:00
2024-05-16 10:15:00,FX:EURUSD,1.08689,1.0871,1.08665,1.08698,1981.0,,,2024-05-16 15:15:00,2024-05-16 17:15:00
2024-05-16 10:00:00,FX:EURUSD,1.08702,1.08707,1.08672,1.08689,2533.0,,,2024-05-16 15:00:00,2024-05-16 17:00:00
2024-05-16 09:45:00,FX:EURUSD,1.08653,1.08703,1.08633,1.08702,3470.0,,,2024-05-16 14:45:00,2024-05-16 16:45:00
2024-05-16 09:30:00,FX:EURUSD,1.08629,1.0867,1.08618,1.08653,2195.0,,,2024-05-16 14:30:00,2024-05-16 16:30:00
2024-05-16 09:15:00,FX:EURUSD,1.08603,1.08632,1.08598,1.08629,2382.0,,,2024-05-16 14:15:00,2024-05-16 16:15:00
2024-05-16 09:00:00,FX:EURUSD,1.08559,1.08608,1.08544,1.08603,2595.0,,1.08524,2024-05-16 14:00:00,2024-05-16 16:00:00
2024-05-16 08:45:00,FX:EURUSD,1.08563,1.0858,1.08545,1.08559,2611.0,,,2024-05-16 13:45:00,2024-05-16 15:45:00
2024-05-16 08:30:00,FX:EURUSD,1.08653,1.08668,1.08556,1.08563,3398.0,,,2024-05-16 13:30:00,2024-05-16 15:30:00
2024-05-16 08:15:00,FX:EURUSD,1.08626,1.08665,1.08588,1.08653,2627.0,,,2024-05-16 13:15:00,2024-05-16 15:15:00
2024-05-16 08:00:00,FX:EURUSD,1.08633,1.08658,1.08587,1.08626,3277.0,,,2024-05-16 13:00:00,2024-05-16 15:00:00
2024-05-16 07:45:00,FX:EURUSD,1.08647,1.0867,1.08622,1.08633,3550.0,,,2024-05-16 12:45:00,2024-05-16 14:45:00
2024-05-16 07:30:00,FX:EURUSD,1.08679,1.08745,1.08605,1.08647,6483.0,,,2024-05-16 12:30:00,2024-05-16 14:30:00
2024-05-16 07:15:00,FX:EURUSD,1.08664,1.08703,1.08655,1.08679,1982.0,,,2024-05-16 12:15:00,2024-05-16 14:15:00
2024-05-16 07:00:00,FX:EURUSD,1.08666,1.08682,1.08648,1.08664,1883.0,,,2024-05-16 12:00:00,2024-05-16 14:00:00
2024-05-16 06:45:00,FX:EURUSD,1.08656,1.08671,1.08643,1.08666,1563.0,,,2024-05-16 11:45:00,2024-05-16 13:45:00
2024-05-16 06:30:00,FX:EURUSD,1.08664,1.08668,1.08617,1.08656,2271.0,,,2024-05-16 11:30:00,2024-05-16 13:30:00
2024-05-16 06:15:00,FX:EURUSD,1.08734,1.0874,1.08655,1.08664,1541.0,,,2024-05-16 11:15:00,2024-05-16 13:15:00
2024-05-16 06:00:00,FX:EURUSD,1.08722,1.08748,1.08716,1.08734,1241.0,1.08768,,2024-05-16 11:00:00,2024-05-16 13:00:00
2024-05-16 05:45:00,FX:EURUSD,1.08697,1.08737,1.08697,1.08722,1362.0,,,2024-05-16 10:45:00,2024-05-16 12:45:00
2024-05-16 05:30:00,FX:EURUSD,1.08693,1.08702,1.08663,1.08697,1260.0,,,2024-05-16 10:30:00,2024-05-16 12:30:00
2024-05-16 05:15:00,FX:EURUSD,1.08722,1.08736,1.08691,1.08693,654.0,,,2024-05-16 10:15:00,2024-05-16 12:15:00
2024-05-16 05:00:00,FX:EURUSD,1.08699,1.08733,1.08691,1.08722,888.0,,,2024-05-16 10:00:00,2024-05-16 12:00:00
2024-05-16 04:45:00,FX:EURUSD,1.08728,1.0874,1.08697,1.08699,1480.0,,,2024-05-16 09:45:00,2024-05-16 11:45:00
