,datetime,symbol,open,high,low,close,volume,UTC,GMT,ema_fast,ema_slow,rsi,bulls_power,bears_power,bb_upper,bb_lower,SuperArrowSignal
1501,2024-05-22 07:15:00,FX:EURUSD,1.08283,1.08305,1.08269,1.08305,2546.0,2024-05-22 12:15:00,2024-05-22 14:15:00,1.083019217703612,1.0834812908350944,30.371117539598487,-0.001647913305960591,-0.002007913305960729,1.0836998880089044,1.0830861119910953,0
1502,2024-05-22 07:30:00,FX:EURUSD,1.08305,1.08334,1.08288,1.08322,1708.0,2024-05-22 12:30:00,2024-05-22 14:30:00,1.0830861451357414,1.08344109224508,34.760316601778015,-0.0012999559214132983,-0.0017599559214132032,1.0834964705245065,1.0830215294754935,0
1503,2024-05-22 07:45:00,FX:EURUSD,1.08322,1.08368,1.08314,1.08319,1676.0,2024-05-22 12:45:00,2024-05-22 14:45:00,1.0831207634238278,1.0834024626689138,34.34354144462176,-0.0009030949048873804,-0.0014430949048873654,1.0833808398383193,1.0829751601616806,0
1504,2024-05-22 08:00:00,FX:EURUSD,1.08319,1.08365,1.08317,1.08339,1844.0,2024-05-22 13:00:00,2024-05-22 15:00:00,1.0832105089492186,1.0834005453352347,39.60957350804049,-0.0008863068694016096,-0.0013663068694016456,1.083265973681963,1.0829620263180368,0
1505,2024-05-22 08:15:00,FX:EURUSD,1.08339,1.08395,1.08328,1.08391,1670.0,2024-05-22 13:15:00,2024-05-22 15:15:00,1.0834436726328125,1.0834789229759678,50.801814230159835,-0.0005617458156996769,-0.0012317458156996253,1.0832995877354334,1.0829604122645664,0
1506,2024-05-22 08:30:00,FX:EURUSD,1.08391,1.08409,1.08357,1.08378,2285.0,2024-05-22 13:30:00,2024-05-22 15:30:00,1.0835557817552084,1.0835252425181268,48.35758400555762,-0.0003930499013584665,-0.0009130499013585425,1.0833878034729247,1.0829961965270751,0
1507,2024-05-22 08:45:00,FX:EURUSD,1.08378,1.08394,1.08344,1.08353,2024.0,2024-05-22 13:45:00,2024-05-22 15:45:00,1.0835471878368057,1.083525974438415,43.92404593199766,-0.0005056753954231219,-0.0010056753954230668,1.0834328594808509,1.0830291405191492,0
1508,2024-05-22 09:00:00,FX:EURUSD,1.08353,1.0838,1.08326,1.08367,2147.0,2024-05-22 14:00:00,2024-05-22 16:00:00,1.0835881252245372,1.0835481322171203,46.89825328010333,-0.0006152567524653207,-0.0011552567524655277,1.0835187190402968,1.083145280959703,0
1509,2024-05-22 09:15:00,FX:EURUSD,1.08367,1.08382,1.08333,1.08355,2690.0,2024-05-22 14:15:00,2024-05-22 16:15:00,1.083575416816358,1.0835484195683325,44.682245248305854,-0.0005613251151139753,-0.0010513251151140768,1.083573195533466,1.083250804466534,0
1510,2024-05-22 09:30:00,FX:EURUSD,1.08355,1.08382,1.08333,1.08345,2526.0,2024-05-22 14:30:00,2024-05-22 16:30:00,1.0835336112109055,1.0835332780962814,42.84193495716132,-0.0005248025615800511,-0.0010148025615801526,1.0836028060557947,1.0833451939442054,0
1511,2024-05-22 09:45:00,FX:EURUSD,1.08345,1.08399,1.08316,1.08334,2594.0,2024-05-22 14:45:00,2024-05-22 16:45:00,1.0834690741406037,1.0835035430045459,40.82424038625877,-0.00031539853955742103,-0.0011453985395575295,1.0836140641706824,1.0833919358293178,0
1512,2024-05-22 10:00:00,FX:EURUSD,1.08334,1.08373,1.08331,1.08359,2507.0,2024-05-22 15:00:00,2024-05-22 17:00:00,1.0835093827604025,1.0835168440807696,47.011570404576815,-0.0005473436948688626,-0.0009673436948689496,1.0836408959860913,1.0834391040139086,0
1513,2024-05-22 10:15:00,FX:EURUSD,1.08359,1.08376,1.08331,1.08366,1998.0,2024-05-22 15:15:00,2024-05-22 17:15:00,1.0835595885069351,1.0835388680683435,48.65153143134806,-0.0004931341382075072,-0.0009431341382075686,1.0836702180870326,1.0835037819129676,0
1514,2024-05-22 10:30:00,FX:EURUSD,1.08366,1.08419,1.08365,1.0841,1846.0,2024-05-22 15:30:00,2024-05-22 17:30:00,1.0837397256712902,1.0836251960578291,57.64112561669597,-5.712887788589249e-05,-0.0005971288778858774,1.0837641790940318,1.0835518209059687,0
1515,2024-05-22 10:45:00,FX:EURUSD,1.0841,1.08423,1.08347,1.0836,1531.0,2024-05-22 15:45:00,2024-05-22 17:45:00,1.0836931504475267,1.08362131974124,47.362148966374825,8.248725168469306e-06,-0.0007517512748316246,1.0837246229993873,1.083529377000613,0
1516,2024-05-22 11:00:00,FX:EURUSD,1.0836,1.08392,1.08356,1.08371,1391.0,2024-05-22 16:00:00,2024-05-22 18:00:00,1.0836987669650178,1.0836349628579725,49.52251040164073,-0.00028168259738703405,-0.00064168259738695,1.0837154201237127,1.0835245798762874,0
1517,2024-05-22 11:15:00,FX:EURUSD,1.08371,1.08442,1.08371,1.0842,1724.0,2024-05-22 16:15:00,2024-05-22 18:15:00,1.0838658446433453,1.0837218916490536,57.91591422267768,0.00021838338682411695,-0.0004916166131758715,1.0838142409132683,1.0835597590867319,0
1518,2024-05-22 11:30:00,FX:EURUSD,1.0842,1.0843,1.08393,1.08429,1529.0,2024-05-22 16:30:00,2024-05-22 18:30:00,1.0840072297622303,1.0838092929338146,59.27285026427712,9.491737165467917e-05,-0.0002750826283453023,1.0839049238596539,1.0835930761403463,0
1519,2024-05-22 11:45:00,FX:EURUSD,1.08429,1.08442,1.08403,1.08424,1481.0,2024-05-22 16:45:00,2024-05-22 18:45:00,1.084084819841487,1.0838755555593815,58.13677148704482,0.00021354806296214335,-0.00017645193703774709,1.0839858064361378,1.083650193563862,0
1520,2024-05-22 12:00:00,FX:EURUSD,1.08424,1.0847,1.0842,1.08452,1614.0,2024-05-22 17:00:00,2024-05-22 19:00:00,1.0842298798943246,1.0839747008579383,62.52483384126106,0.0004812520604930981,-1.8747939506846834e-05,1.084110016891146,1.083739983108854,0
1521,2024-05-22 12:15:00,FX:EURUSD,1.08452,1.08455,1.08415,1.08416,1397.0,2024-05-22 17:15:00,2024-05-22 19:15:00,1.0842065865962165,1.0840032084182556,54.51072782934278,0.00033355590125805357,-6.644409874190238e-05,1.0841662961079537,1.0838477038920462,0
1522,2024-05-22 12:30:00,FX:EURUSD,1.08416,1.08417,1.08358,1.08362,1712.0,2024-05-22 17:30:00,2024-05-22 19:30:00,1.084011057730811,1.0839442532769856,45.05985091248124,-2.3054134085320754e-05,-0.0006130541340854112,1.0841673848785913,1.0838526151214085,0
1523,2024-05-22 12:45:00,FX:EURUSD,1.08362,1.08385,1.08342,1.08371,1516.0,2024-05-22 17:45:00,2024-05-22 19:45:00,1.083910705153874,1.0839082143112955,46.73880321258648,-0.0003241108347094013,-0.0007541108347093317,1.0841697619139492,1.0838602380860507,0
1524,2024-05-22 13:00:00,FX:EURUSD,1.08371,1.08379,1.08285,1.08297,4714.0,2024-05-22 18:00:00,2024-05-22 20:00:00,1.0835971367692494,1.083763873648019,36.68346566137995,-0.0003368908019758532,-0.001276890801975794,1.0841208127053195,1.0836831872946804,0
1525,2024-05-22 13:15:00,FX:EURUSD,1.08297,1.08301,1.08186,1.08199,3478.0,2024-05-22 18:15:00,2024-05-22 20:15:00,1.0830614245128332,1.0834909700098623,27.9852346750709,-0.0010330911626825756,-0.00218309116268256,1.0841022647920977,1.0833797352079024,0
1526,2024-05-22 13:30:00,FX:EURUSD,1.08199,1.08228,1.08178,1.08209,3186.0,2024-05-22 18:30:00,2024-05-22 20:30:00,1.082737616341889,1.0832754361621912,29.837188051387812,-0.0016864993523815208,-0.0021864993523814658,1.084017260481916,1.0831407395180837,0
1527,2024-05-22 13:45:00,FX:EURUSD,1.08209,1.0825,1.08202,1.08213,2365.0,2024-05-22 18:45:00,2024-05-22 20:45:00,1.0825350775612592,1.0830992152141619,30.6157939232792,-0.0013944797699352307,-0.0018744797699352667,1.0838455071277282,1.0828984928722718,0
1528,2024-05-22 14:00:00,FX:EURUSD,1.08213,1.0822,1.0819,1.0819,1674.0,2024-05-22 19:00:00,2024-05-22 21:00:00,1.0823233850408396,1.0829147205658292,28.62334378925688,-0.0016162648769966204,-0.0019162648769965873,1.0836259809834157,1.0826400190165841,0
1529,2024-05-22 14:15:00,FX:EURUSD,1.0819,1.08198,1.08174,1.08195,1443.0,2024-05-22 19:15:00,2024-05-22 21:15:00,1.0821989233605598,1.08276630201724,29.70821266710749,-0.0017630780190753814,-0.0020030780190753994,1.0833880154956297,1.0824199845043705,0
1530,2024-05-22 14:30:00,FX:EURUSD,1.08195,1.08222,1.08189,1.08197,1609.0,2024-05-22 19:30:00,2024-05-22 21:30:00,1.0821226155737067,1.0826437940145877,30.171343071348062,-0.0014535455477391324,-0.0017835455477390738,1.083066776555122,1.0822312234448779,0
1531,2024-05-22 14:45:00,FX:EURUSD,1.08197,1.08218,1.08188,1.0821,1611.0,2024-05-22 19:45:00,2024-05-22 21:45:00,1.082115077049138,1.0825601333969588,33.288106859417226,-0.001431837879200426,-0.001731837879200393,1.082781208885173,1.0821047911148272,0
1532,2024-05-22 15:00:00,FX:EURUSD,1.0821,1.08231,1.08202,1.0822,763.0,2024-05-22 20:00:00,2024-05-22 22:00:00,1.0821433846994255,1.0825047282589653,35.6966210176607,-0.0012464716878590743,-0.0015364716878591977,1.0825770203797003,1.0820249796202996,0
1533,2024-05-22 15:15:00,FX:EURUSD,1.0822,1.08235,1.08213,1.08226,768.0,2024-05-22 20:15:00,2024-05-22 22:15:00,1.0821822564662837,1.082467077757586,37.18110675845811,-0.0011556296608845606,-0.0013756296608844476,1.0823020855913839,1.0820099144086164,0
1534,2024-05-22 15:30:00,FX:EURUSD,1.08226,1.08227,1.08206,1.08211,448.0,2024-05-22 20:30:00,2024-05-22 22:30:00,1.0821581709775225,1.0824121427179574,34.97881001827923,-0.001180899085947873,-0.0013908990859479164,1.0821245893763474,1.0820154106236524,0
1535,2024-05-22 15:45:00,FX:EURUSD,1.08211,1.08226,1.0821,1.08225,444.0,2024-05-22 20:45:00,2024-05-22 22:45:00,1.0821887806516817,1.0823871976844255,38.67710469040101,-0.0011438050041461256,-0.0013038050041460636,1.082154830264405,1.0820371697355948,0
1536,2024-05-22 16:00:00,FX:EURUSD,1.08225,1.08251,1.08188,1.0823,200.0,2024-05-22 21:00:00,2024-05-22 23:00:00,1.0822258537677878,1.0823737826560522,40.00658141316634,-0.0008505185333951282,-0.0014805185333952586,1.082183258961733,1.0820507410382665,0
1537,2024-05-22 16:15:00,FX:EURUSD,1.0823,1.08233,1.08215,1.08223,411.0,2024-05-22 21:15:00,2024-05-22 23:15:00,1.0822272358451919,1.082351662247429,38.72437169853163,-0.0009861844732621527,-0.0011661844732622217,1.0821954123527586,1.0820585876472415,0
1538,2024-05-22 16:30:00,FX:EURUSD,1.08223,1.08244,1.08214,1.08224,561.0,2024-05-22 21:30:00,2024-05-22 23:30:00,1.0822314905634614,1.0823344834401323,39.02891012529113,-0.0008339811605853065,-0.0011339811605852734,1.0822195000000854,1.082102499999915,0
1539,2024-05-22 16:45:00,FX:EURUSD,1.08224,1.08245,1.08222,1.08233,221.0,2024-05-22 21:45:00,2024-05-22 23:45:00,1.0822643270423076,1.0823337936801118,41.865641932937045,-0.0007869622915428476,-0.0010169622915428,1.082250596996133,1.082147403003867,0
1540,2024-05-22 17:00:00,FX:EURUSD,1.08233,1.08253,1.08233,1.08237,359.0,2024-05-22 22:00:00,2024-05-23 00:00:00,1.0822995513615385,1.0823393638831715,43.14810627415652,-0.00067296377030579,-0.000872963770305768,1.0822800152411904,1.0821979847588095,0
1541,2024-05-22 17:15:00,FX:EURUSD,1.08237,1.08249,1.08233,1.08248,198.0,2024-05-22 22:15:00,2024-05-23 00:15:00,1.0823597009076924,1.0823610002088375,46.67707367913229,-0.0006846122499017948,-0.0008446122499017328,1.082324856556603,1.0822291434433968,0
1542,2024-05-22 17:30:00,FX:EURUSD,1.08248,1.08252,1.08235,1.08243,263.0,2024-05-22 22:30:00,2024-05-23 00:30:00,1.0823831339384618,1.082371615561324,45.28325516197374,-0.0006254117695134731,-0.0007954117695134766,1.0823509411426049,1.0822490588573952,0
1543,2024-05-22 17:45:00,FX:EURUSD,1.08243,1.08261,1.08241,1.08252,257.0,2024-05-22 22:45:00,2024-05-23 00:45:00,1.0824287559589745,1.082394443936505,48.313915781325015,-0.0005108858177678144,-0.0007108858177677924,1.0823859666574847,1.0822660333425151,0
1544,2024-05-22 18:00:00,FX:EURUSD,1.08252,1.08263,1.0824,1.08245,543.0,2024-05-22 23:00:00,2024-05-23 01:00:00,1.082435837305983,1.0824029910231965,46.145271363530625,-0.00046457657001219843,-0.0006945765700121509,1.0824102493782037,1.0823097506217962,0
1545,2024-05-22 18:15:00,FX:EURUSD,1.08245,1.08264,1.08245,1.08264,253.0,2024-05-22 23:15:00,2024-05-23 01:15:00,1.0825038915373222,1.0824394539427047,52.463398520897144,-0.00043675003785481614,-0.0006267500378549506,1.082460662387319,1.0823373376126812,0
1546,2024-05-22 18:30:00,FX:EURUSD,1.08264,1.0827,1.08246,1.08255,319.0,2024-05-22 23:30:00,2024-05-23 01:30:00,1.0825192610248815,1.0824564610284424,49.46467028996426,-0.0003560931736252826,-0.0005960931736253006,1.0824870158710949,1.0823609841289052,0
1547,2024-05-22 18:45:00,FX:EURUSD,1.08255,1.08257,1.08241,1.08251,519.0,2024-05-22 23:45:00,2024-05-23 01:45:00,1.0825161740165878,1.0824646977932975,48.13081132144969,-0.0004646777550518788,-0.0006246777550518168,1.0825069454275609,1.082397054572439,0
1548,2024-05-22 19:00:00,FX:EURUSD,1.08251,1.08282,1.08247,1.08278,815.0,2024-05-23 00:00:00,2024-05-23 02:00:00,1.0826041160110587,1.082513205825098,56.72399823123677,-0.00020469039210890827,-0.0005546903921087587,1.0825680966988642,1.0824439033011357,0
1549,2024-05-22 19:15:00,FX:EURUSD,1.08278,1.08286,1.08263,1.08278,713.0,2024-05-23 00:15:00,2024-05-23 02:15:00,1.0826627440073726,1.0825542510827753,56.72399823123677,-0.00015509469045760227,-0.00038509469045755473,1.082617725182726,1.082484274817274,0
1550,2024-05-22 19:30:00,FX:EURUSD,1.08278,1.08288,1.08266,1.08267,742.0,2024-05-23 00:30:00,2024-05-23 02:30:00,1.0826651626715817,1.0825720586085021,52.50641903633763,-0.00012156156534159912,-0.0003415615653417081,1.0826423371829303,1.0825196628170697,0
1551,2024-05-22 19:45:00,FX:EURUSD,1.08267,1.08278,1.08249,1.08255,856.0,2024-05-23 00:45:00,2024-05-23 02:45:00,1.0826267751143879,1.0825686649764248,48.23803811954222,-0.00020385326866145803,-0.0004938532686615815,1.0826473211598824,1.0825286788401174,0
1552,2024-05-22 20:00:00,FX:EURUSD,1.08255,1.08284,1.08252,1.08277,1549.0,2024-05-23 01:00:00,2024-05-23 03:00:00,1.0826745167429253,1.0825996395954363,55.4768407886601,-0.0001354668659689917,-0.0004554668659690897,1.0826806003413798,1.0825633996586206,0
1553,2024-05-22 20:15:00,FX:EURUSD,1.08277,1.08286,1.08245,1.08256,1709.0,2024-05-23 01:15:00,2024-05-23 03:15:00,1.0826363444952836,1.0825935411961385,48.42488214813594,-9.91740476956604e-05,-0.0005091740476956819,1.0826831489283346,1.0825688510716651,0
1554,2024-05-22 20:30:00,FX:EURUSD,1.08256,1.08292,1.0825,1.08291,1434.0,2024-05-23 01:30:00,2024-05-23 03:30:00,1.0827275629968558,1.0826422271659633,58.10711666731413,-3.72456536681387e-05,-0.00045724565366822567,1.0827350793152295,1.0826089206847707,0
1555,2024-05-22 20:45:00,FX:EURUSD,1.08291,1.08301,1.08276,1.08277,1029.0,2024-05-23 01:45:00,2024-05-23 03:45:00,1.0827417086645705,1.0826618845250457,53.70746236436898,6.009731314216005e-05,-0.00018990268685792344,1.082749430194861,1.0826205698051392,0
1556,2024-05-22 21:00:00,FX:EURUSD,1.08277,1.08277,1.08236,1.08236,725.0,2024-05-23 02:00:00,2024-05-23 04:00:00,1.082614472443047,1.0826154407519617,43.246249109150334,-0.00015676924815766213,-0.0005667692481576836,1.0827450316392961,1.0825869683607041,0
1557,2024-05-22 21:15:00,FX:EURUSD,1.08236,1.08256,1.08219,1.08255,922.0,2024-05-23 02:15:00,2024-05-23 04:15:00,1.082592981628698,1.0826053729439675,48.33383713377575,-0.0003519939835241459,-0.0007219939835241274,1.0827472657751518,1.0825927342248483,1
1558,2024-05-22 21:30:00,FX:EURUSD,1.08255,1.08287,1.08254,1.08282,873.0,2024-05-23 02:30:00,2024-05-23 04:30:00,1.0826686544191322,1.0826383924910494,54.637756078828794,-3.8386376327137484e-05,-0.00036838637632707893,1.0827529050062406,1.0825950949937597,0
1559,2024-05-22 21:45:00,FX:EURUSD,1.08282,1.08291,1.08275,1.08284,964.0,2024-05-23 02:45:00,2024-05-23 04:45:00,1.0827257696127548,1.082669409030888,55.08064287851729,4.295442352475476e-06,-0.0001557045576474625,1.0827613941030405,1.0825986058969592,0
1560,2024-05-22 22:00:00,FX:EURUSD,1.08284,1.08298,1.08271,1.08291,760.0,2024-05-23 03:00:00,2024-05-23 05:00:00,1.0827871797418367,1.0827064230261358,56.69497577872706,7.412699363285036e-05,-0.0001958730063671421,1.0827923232699224,1.0826156767300774,0
1561,2024-05-22 22:15:00,FX:EURUSD,1.08291,1.08307,1.08288,1.08289,680.0,2024-05-23 03:15:00,2024-05-23 05:15:00,1.0828214531612246,1.0827346656374996,56.06693635272438,0.00016474946447075922,-2.525053552915324e-05,1.082826226980056,1.082649773019944,0
1562,2024-05-22 22:30:00,FX:EURUSD,1.08289,1.08306,1.08286,1.08296,646.0,2024-05-23 03:30:00,2024-05-23 05:30:00,1.0828676354408164,1.0827693324624996,57.849722998170755,0.00015260242664827395,-4.7397573351704025e-05,1.0828513411363605,1.0826626588636394,0
1563,2024-05-22 22:45:00,FX:EURUSD,1.08296,1.08312,1.08293,1.08303,703.0,2024-05-23 03:45:00,2024-05-23 05:45:00,1.0829217569605443,1.0828094351605766,59.63655873288215,0.00020779448834851166,1.7794488348377158e-05,1.0829001301202006,1.0827078698797992,0
1564,2024-05-22 23:00:00,FX:EURUSD,1.08303,1.08325,1.08298,1.08304,804.0,2024-05-23 04:00:00,2024-05-23 06:00:00,1.0829611713070295,1.082844906674334,59.901471659755124,0.00033278293978566964,6.278293978567717e-05,1.0829185394012675,1.0827154605987324,2
1565,2024-05-22 23:15:00,FX:EURUSD,1.08304,1.0831,1.08288,1.08288,858.0,2024-05-23 04:15:00,2024-05-23 06:15:00,1.0829341142046864,1.0828503056475134,53.744622350345345,0.00018424243234305138,-3.5757567656835576e-05,1.0829296070864152,1.0827263929135846,0
1566,2024-05-22 23:30:00,FX:EURUSD,1.08288,1.08299,1.08278,1.08297,528.0,2024-05-23 04:30:00,2024-05-23 06:30:00,1.0829460761364578,1.0828687201632805,56.48892457187036,7.21152781333334e-05,-0.00013788472186648804,1.0829555000000735,1.0828224999999265,0
1567,2024-05-22 23:45:00,FX:EURUSD,1.08297,1.08298,1.08265,1.08266,570.0,2024-05-23 04:45:00,2024-05-23 06:45:00,1.0828507174243052,1.0828366093689297,46.19128871332881,7.222840448117829e-05,-0.0002577715955189852,1.082953197744405,1.082846802255595,0
1568,2024-05-23 00:00:00,FX:EURUSD,1.08266,1.08276,1.08248,1.08261,909.0,2024-05-23 05:00:00,2024-05-23 07:00:00,1.0827704782828702,1.0828017463890942,44.75573390523269,-0.00013609427804750496,-0.0004160942780473409,1.0829472806708356,1.0828107193291643,0
1569,2024-05-23 00:15:00,FX:EURUSD,1.08261,1.08281,1.08261,1.08271,566.0,2024-05-23 05:15:00,2024-05-23 07:15:00,1.082750318855247,1.082787631560003,48.26383793885446,-7.879646322184186e-05,-0.00027879646322181983,1.082938773621662,1.0827932263783382,0
1570,2024-05-23 00:30:00,FX:EURUSD,1.08271,1.08273,1.08249,1.08249,723.0,2024-05-23 05:30:00,2024-05-23 07:30:00,1.0826635459034981,1.0827418420892332,41.88100354136674,-0.0001431573862329394,-0.00038315738623295736,1.0829153290753801,1.0827326709246199,0
1571,2024-05-23 00:45:00,FX:EURUSD,1.08249,1.08261,1.08231,1.0824,859.0,2024-05-23 05:45:00,2024-05-23 07:45:00,1.0825756972689988,1.082689250998582,39.546938363887165,-0.0002446021946160837,-0.0005446021946160506,1.0828851192535836,1.0826648807464165,0
1572,2024-05-23 01:00:00,FX:EURUSD,1.0824,1.08264,1.08214,1.08227,2012.0,2024-05-23 06:00:00,2024-05-23 08:00:00,1.0824737981793326,1.082624750844954,36.35435837205976,-0.00019167661835650662,-0.0006916766183564516,1.0828342809417246,1.0825777190582753,1
1573,2024-05-23 01:15:00,FX:EURUSD,1.08227,1.08271,1.08222,1.08259,1729.0,2024-05-23 06:15:00,2024-05-23 08:15:00,1.082512532119555,1.082619404561115,47.693491172713955,-0.00011219910391102594,-0.0006021991039111274,1.082778978630569,1.082545021369431,0
1574,2024-05-23 01:30:00,FX:EURUSD,1.08259,1.08276,1.08237,1.08253,1816.0,2024-05-23 06:30:00,2024-05-23 08:30:00,1.08251835474637,1.0826056500132513,46.01656030874591,-5.07403155225461e-05,-0.00044074031552243653,1.0827104849235303,1.0825115150764697,0
1575,2024-05-23 01:45:00,FX:EURUSD,1.08253,1.0828,1.08253,1.08269,1512.0,2024-05-23 06:45:00,2024-05-23 08:45:00,1.0825755698309134,1.0826186269342895,51.02589286274869,-6.005401188335924e-06,-0.0002760054011883284,1.0826822995017142,1.0825017004982858,0
1576,2024-05-23 02:00:00,FX:EURUSD,1.08269,1.08304,1.08253,1.08272,2495.0,2024-05-23 07:00:00,2024-05-23 09:00:00,1.082623713220609,1.0826342227905525,51.93813424595729,0.00023736735964274835,-0.0002726326403572621,1.0826365359619896,1.08249746403801,0
1577,2024-05-23 02:15:00,FX:EURUSD,1.08272,1.08272,1.08123,1.08131,4974.0,2024-05-23 07:15:00,2024-05-23 09:15:00,1.0821858088137393,1.0824304962073905,26.56603498111828,-2.4098027010088785e-05,-0.0015140980270100801,1.0826309070134759,1.0822330929865243,0
1578,2024-05-23 02:30:00,FX:EURUSD,1.08131,1.08345,1.08131,1.08274,4704.0,2024-05-23 07:30:00,2024-05-23 09:30:00,1.0823705392091596,1.0824781121754843,52.33030785488974,0.0007060626799315628,-0.001433937320068468,1.0826477344322256,1.0822422655677741,0
1579,2024-05-23 02:45:00,FX:EURUSD,1.08274,1.08326,1.08248,1.08287,2792.0,2024-05-23 07:45:00,2024-05-23 09:45:00,1.0825370261394398,1.082538402610025,53.933201898507605,0.0005111190454243353,-0.0002688809545754456,1.0826702779252808,1.082251722074719,0
1580,2024-05-23 03:00:00,FX:EURUSD,1.08287,1.08417,1.08282,1.08416,3241.0,2024-05-23 08:00:00,2024-05-23 10:00:00,1.0830780174262933,1.0827878791315597,66.226604661566,0.001365781043643155,1.5781043642970616e-05,1.0829581045289143,1.0822978954710856,0
1581,2024-05-23 03:15:00,FX:EURUSD,1.08416,1.08435,1.08395,1.08432,2206.0,2024-05-23 08:15:00,2024-05-23 10:15:00,1.0834920116175288,1.0830235900343967,67.40359427687594,0.0014863386497745434,0.0010863386497745875,1.0832323408784121,1.0824076591215877,0
1582,2024-05-23 03:30:00,FX:EURUSD,1.08432,1.08448,1.08399,1.08412,3010.0,2024-05-23 08:30:00,2024-05-23 10:30:00,1.0837013410783527,1.0831922684906434,64.34574338840973,0.0015670704674306535,0.001077070467430552,1.0834478953036664,1.0825621046963336,0
1583,2024-05-23 03:45:00,FX:EURUSD,1.08412,1.08426,1.08376,1.08386,1837.0,2024-05-23 08:45:00,2024-05-23 10:45:00,1.0837542273855685,1.08329499641516,60.45613784267376,0.0013099304490999941,0.0008099304491000492,1.0835859757702893,1.0826780242297107,0
1584,2024-05-23 04:00:00,FX:EURUSD,1.08386,1.08437,1.0835,1.08365,3467.0,2024-05-23 09:00:00,2024-05-23 11:00:00,1.0837194849237124,1.0833496123512891,57.39893616701028,0.0013924821961941447,0.0005224821961939963,1.0836918906116562,1.082796109388344,0
1585,2024-05-23 04:15:00,FX:EURUSD,1.08365,1.08394,1.08335,1.08381,2125.0,2024-05-23 09:15:00,2024-05-23 11:15:00,1.0837496566158085,1.0834204412203214,59.11729007061083,0.0009298358355587233,0.0003398358355588549,1.0838007538645247,1.0829112461354753,0
1586,2024-05-23 04:30:00,FX:EURUSD,1.08381,1.08432,1.08377,1.08429,1734.0,2024-05-23 09:30:00,2024-05-23 11:30:00,1.0839297710772058,1.0835542194941181,63.884803908378004,0.0012596461949485604,0.00070964619494851,1.0839639326446484,1.0830620673553515,0
1587,2024-05-23 04:45:00,FX:EURUSD,1.08429,1.08483,1.08428,1.08459,1835.0,2024-05-23 09:45:00,2024-05-23 11:45:00,1.084149847384804,1.0837135703411769,66.54481984111773,0.001709660069656449,0.0011596600696563986,1.084131021119937,1.083550978880063,0
1588,2024-05-23 05:00:00,FX:EURUSD,1.08459,1.08481,1.08446,1.08461,1614.0,2024-05-23 10:00:00,2024-05-23 12:00:00,1.0843032315898693,1.0838514825963805,66.72307199636677,0.0016312420277091455,0.001281242027709073,1.0842726405526675,1.0837833594473325,0
1589,2024-05-23 05:15:00,FX:EURUSD,1.08461,1.08471,1.08444,1.08452,1583.0,2024-05-23 10:15:00,2024-05-23 12:15:00,1.0843754877265797,1.0839543314277067,65.02234303880974,0.0014786443011323147,0.0012086443011323222,1.084352907004254,1.084033092995746,0
1590,2024-05-23 05:30:00,FX:EURUSD,1.08452,1.08483,1.08451,1.08473,1206.0,2024-05-23 10:30:00,2024-05-23 12:30:00,1.0844936584843865,1.0840736650542133,67.15349115988388,0.0015398739363818859,0.00121987393638201,1.0844287176544427,1.0840712823455576,0
1591,2024-05-23 05:45:00,FX:EURUSD,1.08473,1.08474,1.08437,1.08451,1391.0,2024-05-23 10:45:00,2024-05-23 12:45:00,1.0844991056562578,1.0841407935074112,62.78180792406083,0.00140203574279818,0.0010320357427981985,1.0844518038566593,1.084086196143341,0
1592,2024-05-23 06:00:00,FX:EURUSD,1.08451,1.08473,1.0843,1.08439,1627.0,2024-05-23 11:00:00,2024-05-23 13:00:00,1.084462737104172,1.0841791329678094,60.44051697023053,0.0013507794391589556,0.0009207794391590252,1.0844777855880134,1.0841142144119864,0
1593,2024-05-23 06:15:00,FX:EURUSD,1.08439,1.08449,1.08429,1.08442,1343.0,2024-05-23 11:15:00,2024-05-23 13:15:00,1.0844484914027812,1.0842161894343003,60.83881300770563,0.0010699645591920603,0.0008699645591920824,1.0845190149694173,1.0841849850305827,0
1594,2024-05-23 06:30:00,FX:EURUSD,1.08442,1.0848,1.08441,1.08452,1397.0,2024-05-23 11:30:00,2024-05-23 13:30:00,1.0844723276018542,1.084262929521331,62.221940859001684,0.001336828694125547,0.0009468286941256565,1.0845589468632748,1.0843190531367255,0
1595,2024-05-23 06:45:00,FX:EURUSD,1.08452,1.08525,1.08447,1.08506,1431.0,2024-05-23 11:45:00,2024-05-23 13:45:00,1.0846682184012362,1.0843855557488185,68.7283280195717,0.0017242079610226835,0.0009442079610226806,1.0846651484058667,1.084462851594133,0
1596,2024-05-23 07:00:00,FX:EURUSD,1.08506,1.08543,1.08498,1.08508,2359.0,2024-05-23 12:00:00,2024-05-23 14:00:00,1.0848054789341575,1.0844923933259234,68.94443287339007,0.0018432586292176367,0.0013932586292177973,1.0847589752129096,1.0845270247870908,0
1597,2024-05-23 07:15:00,FX:EURUSD,1.08508,1.08538,1.085,1.0852,2231.0,2024-05-23 12:15:00,2024-05-23 14:15:00,1.084936985956105,1.084601255891166,70.28837224203717,0.0017299935849346415,0.0013499935849345945,1.0848461478104277,1.0845618521895721,0
